timestamp,battery,current,irradiance,panel_tilt,power,temperature,voltage
2025-05-07T14:34:30.010000,,,287.45,,,31.65,
2025-05-07T14:34:30.011000,32.81,,,57.34,,,
2025-05-07T14:34:35.013000,,4.86,,,,,11.75
2025-05-07T14:34:35.014000,67.06,,439.95,,54.97,39.93,
2025-05-07T14:34:35.015000,,,,45.36,,,
2025-05-07T14:34:40.017000,,4.3,,,50.97,,12.96
2025-05-07T14:34:40.018000,,,777.42,,,21.46,
2025-05-07T14:34:40.019000,81.97,,,43.75,,,
2025-05-07T14:34:45.021000,,,,,,,10.56
2025-05-07T14:34:45.022000,,2.03,,,,,
2025-05-07T14:34:45.023000,,,918.19,,23.39,,
2025-05-07T14:34:45.024000,,,,,,22.02,
2025-05-07T14:34:45.025000,64.44,,,21.51,,,
2025-05-07T14:34:50.026000,,,,,,,13.64
2025-05-07T14:34:50.027000,,3.13,,,,,
2025-05-07T14:34:50.028000,,,,,38.12,,
2025-05-07T14:34:50.029000,53.02,,943.33,,,31.71,
2025-05-07T14:34:50.030000,,,,70.38,,,
2025-05-07T14:34:55.031000,,4.97,,,67.16,,12.57
2025-05-07T14:34:55.032000,89.14,,770.77,,,26.13,
2025-05-07T14:34:55.033000,,,,25.59,,,
2025-05-07T14:35:00.036000,,4.39,,,,,13.28
2025-05-07T14:35:00.037000,,,686.67,,53.69,21.4,
2025-05-07T14:35:00.038000,33.85,,,49.36,,,
2025-05-07T14:35:05.041000,,2.01,,,,,12.87
2025-05-07T14:35:05.042000,,,816.47,,23.42,28.08,
2025-05-07T14:35:05.043000,75.41,,,,,,
2025-05-07T14:35:05.044000,,,,65.1,,,
2025-05-07T14:35:10.046000,,4.93,,,,,14.1
2025-05-07T14:35:10.047000,,,303.04,,69.13,34.92,
2025-05-07T14:35:10.048000,56.26,,,38.07,,,
2025-05-07T14:35:15.050000,,,,,,,12.38
2025-05-07T14:35:15.051000,,2.84,,,39.17,,
2025-05-07T14:35:15.052000,,,388.21,,,,
2025-05-07T14:35:15.055000,,,,,,39.3,
2025-05-07T14:35:15.057000,91.26,,,,,,
2025-05-07T14:35:15.062000,,,,18.1,,,
2025-05-07T14:35:20.066000,,,,,,,10.92
2025-05-07T14:35:20.068000,,2.93,,,,,
2025-05-07T14:35:20.069000,,,,,33.77,,
2025-05-07T14:35:20.070000,,,793.26,,,,
2025-05-07T14:35:20.074000,,,,,,35.26,
2025-05-07T14:35:20.079000,78.91,,,,,,
2025-05-07T14:35:20.084000,,,,69.09,,,
2025-05-07T14:35:25.094000,,3.58,,,49.43,,14.28
2025-05-07T14:35:25.095000,,,400.77,,,22.49,
2025-05-07T14:35:25.096000,24.83,,,,,,
2025-05-07T14:35:25.097000,,,,13.04,,,
2025-05-07T14:35:30.099000,,3.9,,,,,12.07
2025-05-07T14:35:30.100000,,,542.06,,43.71,,
2025-05-07T14:35:30.101000,21.84,,,,,20.45,
2025-05-07T14:35:30.102000,,,,7.55,,,
2025-05-07T14:35:35.103000,,4.62,,,,,12.72
2025-05-07T14:35:35.104000,,,,,58.84,,
2025-05-07T14:35:35.105000,,,303.26,,,21.19,
2025-05-07T14:35:35.106000,47.24,,,31.0,,,
2025-05-07T14:35:40.110000,,,,,,,10.61
2025-05-07T14:35:40.111000,,2.25,,,,,
2025-05-07T14:35:40.112000,,,690.8,,24.61,,
2025-05-07T14:35:40.113000,78.91,,,,,37.31,
2025-05-07T14:35:40.114000,,,,65.56,,,
2025-05-07T14:35:45.116000,,2.65,,,,,13.43
2025-05-07T14:35:45.117000,,,885.98,,40.24,,
2025-05-07T14:35:45.118000,51.86,,,46.73,,33.71,
2025-05-07T14:35:50.121000,,3.68,,,,,12.43
2025-05-07T14:35:50.122000,,,,,43.03,,
2025-05-07T14:35:50.123000,,,213.55,,,36.79,
2025-05-07T14:35:50.124000,77.09,,,12.04,,,
2025-05-07T14:35:55.125000,,3.67,,,36.49,,10.67
2025-05-07T14:35:55.126000,,,563.56,,,25.54,
2025-05-07T14:35:55.127000,99.06,,,78.26,,,
2025-05-07T14:36:00.129000,,4.36,,,,,13.05
2025-05-07T14:36:00.130000,,,614.51,,59.0,,
2025-05-07T14:36:00.131000,94.93,,,11.33,,28.81,
2025-05-07T14:36:05.133000,,4.49,,,,,10.8
2025-05-07T14:36:05.134000,,,,,50.85,,
2025-05-07T14:36:05.135000,,,555.21,,,,
2025-05-07T14:36:05.136000,,,,,,28.89,
2025-05-07T14:36:05.137000,39.01,,,66.36,,,
2025-05-07T14:36:10.139000,,2.54,,,,,12.29
2025-05-07T14:36:10.140000,,,,,27.33,,
2025-05-07T14:36:10.141000,97.03,,576.38,,,35.1,
2025-05-07T14:36:10.142000,,,,7.17,,,
2025-05-07T14:36:15.143000,,3.6,,,,,13.83
2025-05-07T14:36:15.144000,,,373.83,,45.69,20.3,
2025-05-07T14:36:15.145000,31.01,,,9.66,,,
2025-05-07T14:36:20.147000,,4.99,,,,,13.76
2025-05-07T14:36:20.148000,,,,,66.5,,
2025-05-07T14:36:20.149000,,,359.38,,,,
2025-05-07T14:36:20.150000,48.96,,,,,39.12,
2025-05-07T14:36:20.151000,,,,28.83,,,
2025-05-07T14:36:25.150000,,5.0,,,72.71,,13.72
2025-05-07T14:36:25.151000,,,588.73,,,30.6,
2025-05-07T14:36:25.152000,65.1,,,87.36,,,
2025-05-07T14:36:30.153000,,,,,,,10.65
2025-05-07T14:36:30.154000,,5.0,,,53.57,,
2025-05-07T14:36:30.155000,53.19,,265.22,,,29.01,
2025-05-07T14:36:30.156000,,,,87.77,,,
2025-05-07T14:36:35.158000,,4.27,,,,,13.57
2025-05-07T14:36:35.159000,,,286.65,,61.87,,
2025-05-07T14:36:35.160000,,,,,,25.33,
2025-05-07T14:36:35.161000,78.52,,,24.48,,,
2025-05-07T14:36:40.163000,,4.46,,,,,11.32
2025-05-07T14:36:40.164000,,,840.03,,53.98,,
2025-05-07T14:36:40.165000,25.84,,,,,34.2,
2025-05-07T14:36:40.166000,,,,5.42,,,
2025-05-07T14:36:45.167000,,,,,,,11.26
2025-05-07T14:36:45.168000,,2.52,,,,,
2025-05-07T14:36:45.169000,,,646.09,,25.63,,
2025-05-07T14:36:45.170000,50.47,,,,,36.15,
2025-05-07T14:36:45.171000,,,,19.83,,,
2025-05-07T14:36:50.172000,,2.61,,,,,12.65
2025-05-07T14:36:50.173000,,,,,34.54,,
2025-05-07T14:36:50.174000,,,458.33,,,25.46,
2025-05-07T14:36:50.175000,45.95,,,45.08,,,
2025-05-07T14:36:55.176000,,,,,,,13.77
2025-05-07T14:36:55.178000,,2.32,,,,,
2025-05-07T14:36:55.179000,,,395.41,,31.07,,
2025-05-07T14:36:55.186000,,,,,,29.97,
2025-05-07T14:36:55.192000,70.83,,,62.88,,,
2025-05-07T14:37:00.208000,,4.5,,,,,13.76
2025-05-07T14:37:00.209000,,,,,66.04,,
2025-05-07T14:37:00.210000,86.34,,,,,20.46,
2025-05-07T14:37:00.211000,,,639.57,49.37,,,
2025-05-07T14:37:05.213000,,2.81,,,,,10.57
2025-05-07T14:37:05.214000,,,,,34.64,,
2025-05-07T14:37:05.215000,38.37,,428.19,,,38.14,
2025-05-07T14:37:05.216000,,,,4.2,,,
2025-05-07T14:37:10.218000,,2.14,,,,,11.2
2025-05-07T14:37:10.220000,,,900.36,,24.83,,
2025-05-07T14:37:10.221000,50.24,,,,,28.51,
2025-05-07T14:37:10.222000,,,,7.16,,,
2025-05-07T14:37:15.227000,,,,,,,13.88
2025-05-07T14:37:15.228000,,4.1,,,61.08,,
2025-05-07T14:37:15.229000,,,332.69,,,30.98,
2025-05-07T14:37:15.230000,47.12,,,32.74,,,
2025-05-07T14:37:20.232000,,,,,,,11.16
2025-05-07T14:37:20.233000,,4.4,,,,,
2025-05-07T14:37:20.234000,,,,,44.76,,
2025-05-07T14:37:20.235000,,,216.63,,,,
2025-05-07T14:37:20.236000,,,,,,23.91,
2025-05-07T14:37:20.237000,53.96,,,47.09,,,
2025-05-07T14:37:25.237000,,3.95,,,,,11.74
2025-05-07T14:37:25.238000,,,929.18,,42.09,,
2025-05-07T14:37:25.239000,,,,,,31.16,
2025-05-07T14:37:25.240000,40.68,,,28.45,,,
2025-05-07T14:37:30.242000,,,,,,,11.8
2025-05-07T14:37:30.243000,,2.33,,,28.91,,
2025-05-07T14:37:30.244000,,,857.93,,,36.78,
2025-05-07T14:37:30.246000,65.21,,,,,,
2025-05-07T14:37:30.248000,,,,33.21,,,
2025-05-07T14:37:35.256000,,3.62,,,,,12.16
2025-05-07T14:37:35.257000,,,,,44.44,,
2025-05-07T14:37:35.258000,,,847.65,,,23.7,
2025-05-07T14:37:35.259000,44.13,,,15.42,,,
2025-05-07T14:37:40.262000,,4.4,,,,,14.16
2025-05-07T14:37:40.263000,,,,,59.98,,
2025-05-07T14:37:40.264000,,,893.44,,,22.03,
2025-05-07T14:37:40.265000,45.3,,,,,,
2025-05-07T14:37:40.266000,,,,78.86,,,
2025-05-07T14:37:45.267000,,3.11,,,,,13.96
2025-05-07T14:37:45.268000,,,235.3,,44.09,,
2025-05-07T14:37:45.269000,95.33,,,,,31.37,
2025-05-07T14:37:45.270000,,,,42.88,,,
2025-05-07T14:37:50.271000,,,,,,,12.77
2025-05-07T14:37:50.272000,,3.71,,,46.31,,
2025-05-07T14:37:50.273000,,,753.7,,,35.55,
2025-05-07T14:37:50.274000,28.1,,,16.31,,,
2025-05-07T14:37:55.273000,,,,,,,11.26
2025-05-07T14:37:55.274000,,2.9,,,,,
2025-05-07T14:37:55.275000,,,757.32,,30.85,,
2025-05-07T14:37:55.276000,66.26,,,,,31.82,
2025-05-07T14:37:55.277000,,,,42.29,,,
2025-05-07T14:38:00.278000,,,,,,,10.7
2025-05-07T14:38:00.279000,,3.65,693.55,,38.11,,
2025-05-07T14:38:00.280000,37.93,,,61.78,,28.0,
2025-05-07T14:38:05.282000,,,,,,,12.21
2025-05-07T14:38:05.283000,,2.13,810.45,,27.03,,
2025-05-07T14:38:05.284000,72.19,,,73.33,,23.7,
2025-05-07T14:38:10.287000,,,,,,,11.53
2025-05-07T14:38:10.288000,,3.36,,,43.72,,
2025-05-07T14:38:10.289000,,,631.34,,,26.17,
2025-05-07T14:38:10.290000,68.46,,,15.16,,,
2025-05-07T14:38:15.292000,,4.82,,,,,12.06
2025-05-07T14:38:15.293000,,,,,53.28,,
2025-05-07T14:38:15.294000,,,281.13,,,35.38,
2025-05-07T14:38:15.295000,41.63,,,22.47,,,
2025-05-07T14:38:20.297000,,3.53,,,,,14.14
2025-05-07T14:38:20.298000,,,571.53,,53.87,,
2025-05-07T14:38:20.299000,,,,,,39.35,
2025-05-07T14:38:20.300000,96.59,,,,,,
2025-05-07T14:38:20.301000,,,,24.88,,,
2025-05-07T14:38:25.302000,,3.8,,,54.09,,14.42
2025-05-07T14:38:25.303000,96.43,,581.3,,,33.61,
2025-05-07T14:38:25.304000,,,,85.96,,,
2025-05-07T14:38:30.305000,,4.61,,,,,14.39
2025-05-07T14:38:30.306000,,,452.97,,63.47,,
2025-05-07T14:38:30.307000,78.36,,,,,33.68,
2025-05-07T14:38:30.308000,,,,42.33,,,
2025-05-07T14:38:35.310000,,4.82,,,,,12.5
2025-05-07T14:38:35.311000,,,531.51,,59.37,,
2025-05-07T14:38:35.312000,67.99,,,,,27.89,
2025-05-07T14:38:35.313000,,,,44.58,,,
2025-05-07T14:38:40.314000,,,,,,,12.22
2025-05-07T14:38:40.316000,,,,,29.5,,
2025-05-07T14:38:40.317000,39.6,,,,,33.66,
2025-05-07T14:38:40.318000,,,,61.7,,,
2025-05-07T14:38:40.320000,,2.39,287.94,,,,
2025-05-07T14:38:45.321000,,4.98,,,64.51,,13.7
2025-05-07T14:38:45.322000,,,583.78,,,24.7,
2025-05-07T14:38:45.323000,34.58,,,59.08,,,
2025-05-07T14:38:50.325000,,,,,,,10.67
2025-05-07T14:38:50.326000,,3.72,,,40.3,,
2025-05-07T14:38:50.327000,,,849.73,,,28.66,
2025-05-07T14:38:50.328000,45.73,,,,,,
2025-05-07T14:38:50.329000,,,,38.83,,,
2025-05-07T14:38:55.328000,,,,,,,14.45
2025-05-07T14:38:55.330000,,2.61,,,41.7,,
2025-05-07T14:38:55.331000,,,432.81,,,29.76,
2025-05-07T14:38:55.332000,67.91,,,39.07,,,
2025-05-07T14:39:00.334000,,3.01,,,,,13.21
2025-05-07T14:39:00.335000,,,,,43.03,,
2025-05-07T14:39:00.336000,,,227.06,,,30.11,
2025-05-07T14:39:00.337000,77.98,,,,,,
2025-05-07T14:39:00.338000,,,,42.84,,,
2025-05-07T14:39:05.339000,,,,,,,13.49
2025-05-07T14:39:05.340000,,4.94,,,62.68,,
2025-05-07T14:39:05.341000,,,994.93,,,30.43,
2025-05-07T14:39:05.342000,35.04,,,,,,
2025-05-07T14:39:05.343000,,,,38.65,,,
2025-05-07T14:39:10.345000,,3.53,,,54.05,,14.36
2025-05-07T14:39:10.346000,,,839.05,,,22.53,
2025-05-07T14:39:10.347000,63.12,,,71.79,,,
2025-05-07T14:39:15.349000,,3.75,,,51.56,,13.49
2025-05-07T14:39:15.350000,,,315.35,,,38.89,
2025-05-07T14:39:15.351000,69.16,,,56.83,,,
2025-05-07T14:39:20.353000,,,,,,,11.73
2025-05-07T14:39:20.354000,,3.53,,,,,
2025-05-07T14:39:20.355000,,,448.83,,43.68,,
2025-05-07T14:39:20.356000,66.48,,,85.35,,35.44,
2025-05-07T14:39:25.357000,,2.23,,,28.11,,12.55
2025-05-07T14:39:25.358000,,,660.89,,,,
2025-05-07T14:39:25.359000,81.03,,,,,32.92,
2025-05-07T14:39:25.360000,,,,83.91,,,
2025-05-07T14:39:30.362000,,4.17,,,,,12.6
2025-05-07T14:39:30.363000,,,989.61,,56.15,,
2025-05-07T14:39:30.364000,,,,,,38.18,
2025-05-07T14:39:30.365000,62.05,,,17.82,,,
2025-05-07T14:39:35.368000,,4.27,,,,,10.74
2025-05-07T14:39:35.369000,,,941.99,,41.55,,
2025-05-07T14:39:35.370000,35.01,,,,,24.0,
2025-05-07T14:39:35.371000,,,,55.95,,,
2025-05-07T14:39:40.373000,,2.43,,,,,14.05
2025-05-07T14:39:40.374000,,,900.05,,29.81,,
2025-05-07T14:39:40.375000,74.8,,,,,26.69,
2025-05-07T14:39:40.376000,,,,6.76,,,
2025-05-07T14:39:45.379000,,2.13,,,,,14.39
2025-05-07T14:39:45.380000,,,,,26.5,,
2025-05-07T14:39:45.381000,93.75,,715.07,,,25.2,
2025-05-07T14:39:45.382000,,,,58.17,,,
2025-05-07T14:39:50.384000,,4.74,,,64.23,,13.12
2025-05-07T14:39:50.385000,,,327.24,,,31.23,
2025-05-07T14:39:50.386000,60.45,,,73.34,,,
2025-05-07T14:39:55.386000,,4.89,,,,,13.59
2025-05-07T14:39:55.387000,,,,,68.44,,
2025-05-07T14:39:55.388000,,,984.42,,,37.43,
2025-05-07T14:39:55.389000,88.49,,,70.16,,,
2025-05-07T14:40:00.391000,,3.69,,,,,14.41
2025-05-07T14:40:00.392000,,,718.6,,51.74,,
2025-05-07T14:40:00.393000,80.25,,,,,26.07,
2025-05-07T14:40:00.394000,,,,63.2,,,
2025-05-07T14:40:05.396000,,3.36,,,,,10.63
2025-05-07T14:40:05.397000,,,,,40.48,,
2025-05-07T14:40:05.398000,,,473.57,,,26.92,
2025-05-07T14:40:05.399000,48.22,,,39.37,,,
2025-05-07T14:40:10.401000,,2.27,,,,,13.05
2025-05-07T14:40:10.402000,,,436.63,,27.34,,
2025-05-07T14:40:10.403000,38.42,,,55.29,,28.94,
2025-05-07T14:40:15.406000,,3.55,,,,,14.49
2025-05-07T14:40:15.407000,,,,,50.66,,
2025-05-07T14:40:15.408000,,,678.23,,,34.22,
2025-05-07T14:40:15.409000,57.72,,,11.45,,,
2025-05-07T14:40:20.410000,,,,,,,12.52
2025-05-07T14:40:20.411000,,4.11,,,55.78,,
2025-05-07T14:40:20.412000,,,258.52,,,24.34,
2025-05-07T14:40:20.413000,78.46,,,61.57,,,
2025-05-07T14:40:25.412000,,,,,,,11.35
2025-05-07T14:40:25.413000,,3.63,,,39.03,,
2025-05-07T14:40:25.414000,91.44,,541.35,,,28.44,
2025-05-07T14:40:25.415000,,,,5.73,,,
2025-05-07T14:40:30.271000,,,,,,,11.14
2025-05-07T14:40:30.272000,,2.02,207.43,,22.34,24.39,
2025-05-07T14:40:30.273000,,,,55.75,,,
2025-05-07T14:40:30.274000,80.98,,,,,,
2025-05-07T14:40:35.240000,,4.36,,,,,11.17
2025-05-07T14:40:35.241000,,,,,49.32,,
2025-05-07T14:40:35.242000,,,563.01,,,35.42,
2025-05-07T14:40:35.243000,50.23,,,,,,
2025-05-07T14:40:35.244000,,,,21.87,,,
2025-05-07T14:41:04.750000,,2.14,,,24.83,,13.67
2025-05-07T14:41:04.751000,57.28,,896.68,10.46,,24.99,
2025-05-07T14:41:09.753000,,4.68,,,56.49,,12.32
2025-05-07T14:41:09.754000,,,331.21,,,33.94,
2025-05-07T14:41:09.755000,21.69,,,46.66,,,
2025-05-07T14:41:14.756000,,,,,,,13.45
2025-05-07T14:41:14.757000,,2.67,317.52,,37.81,,
2025-05-07T14:41:14.758000,73.17,,,19.58,,30.49,
2025-05-07T14:41:19.758000,,3.41,799.54,,43.66,,13.51
2025-05-07T14:41:19.759000,63.94,,,24.24,,24.44,
2025-05-07T14:41:24.762000,,4.57,,,49.77,,11.29
2025-05-07T14:41:24.763000,,,404.03,,,,
2025-05-07T14:41:24.764000,29.37,,,,,27.58,
2025-05-07T14:41:24.765000,,,,62.18,,,
2025-05-07T14:41:29.768000,,4.47,346.07,,64.24,,14.43
2025-05-07T14:41:29.769000,24.27,,,,,34.27,
2025-05-07T14:41:29.770000,,,,77.45,,,
2025-05-07T14:41:34.771000,,2.66,,,,,12.14
2025-05-07T14:41:34.772000,,,389.6,,31.49,33.58,
2025-05-07T14:41:34.773000,50.5,,,66.22,,,
2025-05-07T14:41:39.774000,,,,,,,14.15
2025-05-07T14:41:39.775000,,4.57,753.37,,66.56,22.51,
2025-05-07T14:41:39.776000,91.62,,,,,,
2025-05-07T14:41:39.777000,,,,24.79,,,
2025-05-07T14:41:44.777000,,4.91,,,65.58,,12.35
2025-05-07T14:41:44.778000,,,691.49,,,,
2025-05-07T14:41:44.779000,66.75,,,70.98,,34.53,
2025-05-07T14:41:49.779000,,3.4,,,47.23,,14.48
2025-05-07T14:41:49.780000,58.72,,502.59,,,31.06,
2025-05-07T14:41:49.781000,,,,36.6,,,
2025-05-07T14:41:54.782000,,4.02,,,,,10.6
2025-05-07T14:41:54.783000,,,251.23,,45.1,,
2025-05-07T14:41:54.784000,79.01,,,,,32.07,
2025-05-07T14:41:54.785000,,,,6.52,,,
2025-05-07T14:41:59.788000,,3.91,,,,,14.15
2025-05-07T14:41:59.789000,,,445.18,,54.91,30.39,
2025-05-07T14:41:59.790000,98.37,,,9.26,,,
2025-05-07T14:42:04.791000,,,,,,,11.31
2025-05-07T14:42:04.792000,,2.23,670.91,,25.7,,
2025-05-07T14:42:04.793000,33.27,,,74.18,,38.05,
2025-05-07T14:42:09.795000,,2.35,,,,,12.16
2025-05-07T14:42:09.796000,,,,,32.91,,
2025-05-07T14:42:09.797000,,,988.16,,,32.88,
2025-05-07T14:42:09.798000,76.49,,,34.02,,,
2025-05-07T14:42:14.800000,,,,,,,12.9
2025-05-07T14:42:14.801000,,2.53,,,29.42,,
2025-05-07T14:42:14.802000,,,418.11,,,29.42,
2025-05-07T14:42:14.803000,27.5,,,48.89,,,
2025-05-07T14:42:19.803000,,,,,,,13.92
2025-05-07T14:42:19.804000,,2.0,209.95,,32.3,,
2025-05-07T14:42:19.805000,84.86,,,,,23.62,
2025-05-07T14:42:19.806000,,,,35.84,,,
2025-05-07T14:42:24.808000,,3.05,,,40.21,,12.26
2025-05-07T14:42:24.809000,,,508.93,,,27.73,
2025-05-07T14:42:24.810000,84.99,,,,,,
2025-05-07T14:42:24.811000,,,,75.28,,,
2025-05-07T14:42:29.813000,,3.01,662.69,,43.49,,14.24
2025-05-07T14:42:29.814000,22.42,,,,,30.89,
2025-05-07T14:42:29.815000,,,,33.55,,,
2025-05-07T14:42:34.816000,,,,,,,12.73
2025-05-07T14:42:34.818000,,2.83,,,,,
2025-05-07T14:42:34.819000,,,,,32.1,,
2025-05-07T14:42:34.820000,,,380.85,,,31.14,
2025-05-07T14:42:34.821000,26.31,,,65.29,,,
2025-05-07T14:42:39.823000,,2.03,,,24.79,,12.36
2025-05-07T14:42:39.824000,47.17,,215.29,,,27.71,
2025-05-07T14:42:39.825000,,,,26.94,,,
2025-05-07T14:42:44.826000,,2.52,,,,,12.87
2025-05-07T14:42:44.827000,,,726.13,,35.92,,
2025-05-07T14:42:44.828000,98.73,,,33.57,,34.46,
2025-05-07T14:42:49.828000,,4.67,,,,,13.51
2025-05-07T14:42:49.829000,,,458.59,,65.68,37.44,
2025-05-07T14:42:49.830000,71.32,,,42.41,,,
2025-05-07T14:42:54.832000,,3.11,,,,,10.85
2025-05-07T14:42:54.833000,,,593.07,,36.41,32.19,
2025-05-07T14:42:54.834000,65.04,,,83.77,,,
2025-05-07T14:42:59.835000,,,,,,,11.64
2025-05-07T14:42:59.836000,,4.9,,,54.67,,
2025-05-07T14:42:59.837000,,,302.67,,,24.92,
2025-05-07T14:42:59.838000,83.23,,,62.73,,,
2025-05-07T14:43:04.841000,,4.46,,,,,10.87
2025-05-07T14:43:04.842000,,,,,48.36,,
2025-05-07T14:43:04.843000,98.26,,,,,22.96,
2025-05-07T14:43:04.844000,,,,80.22,,,
2025-05-07T14:43:04.845000,,,394.72,,,,
2025-05-07T14:43:09.845000,,3.12,,,,,11.73
2025-05-07T14:43:09.846000,,,444.17,,40.51,,
2025-05-07T14:43:09.847000,70.93,,,10.72,,35.72,
2025-05-07T14:43:14.850000,,3.82,,,,,13.78
2025-05-07T14:43:14.852000,,,,,50.63,,
2025-05-07T14:43:14.854000,,,592.13,,,,
2025-05-07T14:43:14.855000,,,,,,26.27,
2025-05-07T14:43:14.856000,34.64,,,,,,
2025-05-07T14:43:14.857000,,,,10.7,,,
2025-05-07T14:43:19.856000,,,,,,,10.73
2025-05-07T14:43:19.857000,,4.29,,,,,
2025-05-07T14:43:19.859000,,,271.87,,49.66,,
2025-05-07T14:43:19.860000,,,,,,32.65,
2025-05-07T14:43:19.861000,78.06,,,50.29,,,
2025-05-07T14:43:24.863000,,4.01,,,,,12.99
2025-05-07T14:43:24.865000,,,,,48.9,,
2025-05-07T14:43:24.866000,,,227.7,,,,
2025-05-07T14:43:24.867000,50.87,,,,,35.4,
2025-05-07T14:43:24.868000,,,,49.06,,,
2025-05-07T14:43:29.871000,,4.13,,,,,14.22
2025-05-07T14:43:29.872000,,,,,56.88,,
2025-05-07T14:43:29.873000,,,751.71,,,29.9,
2025-05-07T14:43:29.874000,86.71,,,20.92,,,
2025-05-07T14:43:34.876000,,2.56,,,29.96,,13.58
2025-05-07T14:43:34.877000,,,557.14,,,29.44,
2025-05-07T14:43:34.878000,38.65,,,,,,
2025-05-07T14:43:34.879000,,,,3.24,,,
2025-05-07T14:43:39.880000,,2.7,,,38.67,,13.66
2025-05-07T14:43:39.881000,,,944.41,,,28.24,
2025-05-07T14:43:39.882000,52.96,,,22.76,,,
2025-05-07T14:43:44.883000,,,,,,,13.82
2025-05-07T14:43:44.884000,,3.56,,,,,
2025-05-07T14:43:44.886000,,,347.96,,,23.57,
2025-05-07T14:43:44.887000,,,,,44.96,,
2025-05-07T14:43:44.888000,58.92,,,8.48,,,
2025-05-07T14:43:49.886000,,,,,,,11.38
2025-05-07T14:43:49.887000,,2.65,,,,,
2025-05-07T14:43:49.888000,,,671.64,,26.41,23.59,
2025-05-07T14:43:49.889000,36.46,,,35.24,,,
2025-05-07T14:43:54.891000,,,,,,,11.69
2025-05-07T14:43:54.892000,,2.52,,,,,
2025-05-07T14:43:54.893000,,,,,32.55,,
2025-05-07T14:43:54.894000,,,555.48,,,,
2025-05-07T14:43:54.895000,,,,,,28.88,
2025-05-07T14:43:54.897000,41.82,,,25.99,,,
2025-05-07T14:43:59.901000,,,,,,,10.58
2025-05-07T14:43:59.902000,,4.1,,,,,
2025-05-07T14:43:59.903000,,,723.14,,42.18,39.75,
2025-05-07T14:43:59.904000,98.77,,,29.59,,,
2025-05-07T14:44:04.908000,,3.18,,,38.87,,13.28
2025-05-07T14:44:04.909000,67.25,,234.79,,,32.27,
2025-05-07T14:44:04.910000,,,,87.57,,,
2025-05-07T14:44:09.911000,,2.21,,,27.3,,12.82
2025-05-07T14:44:09.912000,,,607.3,,,24.08,
2025-05-07T14:44:09.913000,36.43,,,30.73,,,
2025-05-07T14:44:14.915000,,,,,,,13.4
2025-05-07T14:44:14.916000,,3.22,,,,,
2025-05-07T14:44:14.917000,,,920.38,,41.23,,
2025-05-07T14:44:14.918000,59.32,,,,,22.2,
2025-05-07T14:44:14.919000,,,,65.21,,,
2025-05-07T14:44:19.919000,,,,,38.81,,
2025-05-07T14:44:19.920000,,3.15,244.3,,,,11.69
2025-05-07T14:44:19.921000,,,,,,36.56,
2025-05-07T14:44:19.922000,70.46,,,74.98,,,
2025-05-07T14:44:24.924000,,,,,,,12.5
2025-05-07T14:44:24.925000,,2.7,636.07,,35.38,,
2025-05-07T14:44:24.926000,60.24,,,,,26.9,
2025-05-07T14:44:24.927000,,,,85.16,,,
2025-05-07T14:44:29.937000,,3.55,,,48.79,,13.78
2025-05-07T14:44:29.938000,,,764.47,,,21.35,
2025-05-07T14:44:29.939000,30.69,,,51.67,,,
2025-05-07T14:44:34.940000,,2.67,,,,,13.08
2025-05-07T14:44:34.941000,,,545.82,,34.61,26.94,
2025-05-07T14:44:34.942000,81.64,,,7.86,,,
2025-05-07T14:44:39.944000,,4.63,682.05,,63.1,,14.24
2025-05-07T14:44:39.945000,47.17,,,,,25.41,
2025-05-07T14:44:39.946000,,,,45.62,,,
2025-05-07T14:44:44.947000,,,,,,,11.7
2025-05-07T14:44:44.948000,,4.92,,,,,
2025-05-07T14:44:44.949000,,,,,61.01,,
2025-05-07T14:44:44.950000,,,737.25,,,37.08,
2025-05-07T14:44:44.951000,66.29,,,12.19,,,
2025-05-07T14:44:49.951000,,2.18,,,20.88,,10.78
2025-05-07T14:44:49.952000,,,313.94,,,23.96,
2025-05-07T14:44:49.953000,42.55,,,67.45,,,
2025-05-07T14:44:54.955000,,2.3,,,26.24,,12.27
2025-05-07T14:44:54.956000,31.06,,650.5,,,21.65,
2025-05-07T14:44:54.957000,,,,5.48,,,
2025-05-07T14:44:59.959000,,,,,,,10.76
2025-05-07T14:44:59.960000,,3.54,,,37.61,,
2025-05-07T14:44:59.961000,,,901.67,,,21.21,
2025-05-07T14:44:59.962000,52.38,,,8.7,,,
2025-05-07T14:45:04.964000,,3.05,,,,,11.12
2025-05-07T14:45:04.966000,,,615.3,,,,
2025-05-07T14:45:04.967000,,,,,38.19,,
2025-05-07T14:45:04.969000,,,,,,22.88,
2025-05-07T14:45:04.972000,52.85,,,,,,
2025-05-07T14:45:04.982000,,,,50.1,,,
2025-05-07T14:45:09.989000,,2.18,,,,,13.37
2025-05-07T14:45:09.990000,,,235.58,,29.35,,
2025-05-07T14:45:09.991000,,,,,,29.26,
2025-05-07T14:45:09.992000,40.54,,,44.82,,,
2025-05-07T14:45:14.998000,,3.17,,,42.0,,12.64
2025-05-07T14:45:14.999000,,,370.15,,,,
2025-05-07T14:45:15.001000,74.6,,,,,,
2025-05-07T14:45:15.005000,,,,80.3,,,
2025-05-07T14:45:15.006000,,,,,,25.7,
2025-05-07T14:45:20.003000,,,,,,,13.16
2025-05-07T14:45:20.004000,,2.26,,,27.08,,
